pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
211,blind,2,27,1,5,7.036221981048584,0.075,2
211,blind,2,27,1,6,7.954176902770996,0.075,2
211,blind,2,27,1,7,8.781215906143188,0.075,2
211,blind,2,27,1,8,9.74502682685852,0.075,2
211,blind,2,27,1,9,10.536962032318115,0.075,2
211,blind,2,27,2,1,3.5285959243774414,0.075,2
211,blind,2,27,2,2,4.400624990463257,0.075,2
211,blind,2,27,2,3,5.263622999191284,0.075,2
211,blind,2,27,2,4,6.1608099937438965,0.075,2
211,blind,2,27,2,5,7.024626970291138,0.075,2
211,blind,2,27,2,6,7.8666839599609375,0.075,2
211,blind,2,27,2,7,8.791395902633667,0.075,2
211,blind,2,27,2,8,9.643686056137085,0.075,2
211,blind,2,27,2,9,10.590802907943726,0.075,2
211,blind,2,28,1,1,3.693692922592163,0.075,2
211,blind,2,28,1,2,4.368347883224487,0.075,2
211,blind,2,28,1,3,5.266665935516357,0.075,2
211,blind,2,28,1,4,6.215543031692505,0.075,2
211,blind,2,28,1,5,7.108813047409058,0.075,2
211,blind,2,28,1,6,7.957599878311157,0.075,2
211,blind,2,28,1,7,8.834748029708862,0.075,2
211,blind,2,28,1,8,9.736718893051147,0.075,2
211,blind,2,28,1,9,10.638735055923462,0.075,2
211,blind,2,28,2,1,3.440415859222412,0.075,2
211,blind,2,28,2,2,4.399490833282471,0.075,2
211,blind,2,28,2,3,5.277609825134277,0.075,2
211,blind,2,28,2,4,6.225743055343628,0.075,2
211,blind,2,28,2,5,7.119556903839111,0.075,2
211,blind,2,28,2,6,8.00154185295105,0.075,2
211,blind,2,28,2,7,8.85854697227478,0.075,2
211,blind,2,28,2,8,9.697171926498413,0.075,2
211,blind,2,28,2,9,10.58916687965393,0.075,2
211,blind,2,29,1,1,4.542954921722412,0.1,1
211,blind,2,29,1,2,5.441845893859863,0.1,1
211,blind,2,29,1,3,6.3258819580078125,0.1,1
211,blind,2,29,1,4,7.286840915679932,0.1,1
211,blind,2,29,1,5,8.20983600616455,0.1,1
