,index,sample,eventcode,eventname
4439,5466,3973615,19,s2/t5
4440,5467,3974118,11,s1/t6
4441,5468,3974167,20,s2/t6
4442,5469,3974653,12,s1/t7
4443,5470,3974750,21,s2/t7
4444,5471,3975238,13,s1/t8
4445,5472,3975278,22,s2/t8
4446,5473,3975811,23,s2/t9
4447,5474,3975824,14,s1/t9
4448,5479,3982145,6,s1/t1
4449,5480,3982404,15,s2/t1
4450,5481,3982945,7,s1/t2
4451,5482,3982977,16,s2/t2
4452,5483,3983506,8,s1/t3
4453,5484,3983531,17,s2/t3
4454,5485,3984032,9,s1/t4
4455,5486,3984089,18,s2/t4
4456,5487,3984592,10,s1/t5
4457,5488,3984616,19,s2/t5
4458,5489,3985139,11,s1/t6
4459,5490,3985160,20,s2/t6
4460,5491,3985650,12,s1/t7
4461,5492,3985714,21,s2/t7
4462,5493,3986188,13,s1/t8
4463,5494,3986208,22,s2/t8
4464,5495,3986692,14,s1/t9
4465,5496,3986720,23,s2/t9
4466,5501,3992931,6,s1/t1
4467,5502,3993048,15,s2/t1
4468,5503,3993471,7,s1/t2
4469,5504,3993570,16,s2/t2
4470,5505,3994081,17,s2/t3
4471,5506,3994113,8,s1/t3
4472,5507,3994622,9,s1/t4
4473,5508,3994634,18,s2/t4
4474,5509,3995175,10,s1/t5
4475,5510,3995186,19,s2/t5
4476,5511,3995696,11,s1/t6
4477,5512,3995707,20,s2/t6
4478,5513,3996212,12,s1/t7
4479,5514,3996224,21,s2/t7
4480,5515,3996726,13,s1/t8
4481,5516,3996758,22,s2/t8
4482,5517,3997262,23,s2/t9
4483,5518,3997273,14,s1/t9
4484,5523,4003526,6,s1/t1
4485,5524,4003786,15,s2/t1
4486,5525,4004301,7,s1/t2
4487,5526,4004316,16,s2/t2
4488,5527,4004815,8,s1/t3
4489,5528,4004874,17,s2/t3
4490,5529,4005337,9,s1/t4
4491,5530,4005379,18,s2/t4
4492,5531,4005869,10,s1/t5
4493,5532,4005886,19,s2/t5
4494,5533,4006381,11,s1/t6
4495,5534,4006404,20,s2/t6
4496,5535,4006911,12,s1/t7
4497,5536,4006923,21,s2/t7
4498,5537,4007429,22,s2/t8
4499,5538,4007440,13,s1/t8
4500,5539,4007927,14,s1/t9
4501,5540,4007962,23,s2/t9
4502,5548,4020509,15,s2/t1
4503,5549,4020819,6,s1/t1
4504,5550,4021036,16,s2/t2
4505,5551,4021234,7,s1/t2
4506,5552,4021531,17,s2/t3
4507,5553,4021727,8,s1/t3
4508,5554,4022060,18,s2/t4
4509,5555,4022168,9,s1/t4
4510,5556,4022539,10,s1/t5
4511,5557,4022596,19,s2/t5
4512,5558,4023040,11,s1/t6
4513,5559,4023096,20,s2/t6
4514,5560,4023536,12,s1/t7
4515,5561,4023565,21,s2/t7
4516,5562,4024022,13,s1/t8
4517,5563,4024044,22,s2/t8
4518,5564,4024493,23,s2/t9
4519,5565,4024504,14,s1/t9
4520,5570,4030350,15,s2/t1
4521,5571,4030650,6,s1/t1
4522,5572,4030847,16,s2/t2
4523,5573,4030984,7,s1/t2
4524,5574,4031348,8,s1/t3
4525,5575,4031359,17,s2/t3
4526,5576,4031820,9,s1/t4
4527,5577,4031849,18,s2/t4
4528,5578,4032313,10,s1/t5
4529,5579,4032332,19,s2/t5
4530,5580,4032777,20,s2/t6
4531,5581,4032788,11,s1/t6
4532,5582,4033219,21,s2/t7
4533,5583,4033247,12,s1/t7
4534,5584,4033660,22,s2/t8
4535,5585,4033701,13,s1/t8
4536,5586,4034129,23,s2/t9
4537,5587,4034173,14,s1/t9
4538,5592,4040435,6,s1/t1
4539,5593,4040787,15,s2/t1
4540,5594,4041294,7,s1/t2
4541,5595,4041311,16,s2/t2
4542,5596,4041771,8,s1/t3
4543,5597,4041791,17,s2/t3
4544,5598,4042260,9,s1/t4
4545,5599,4042277,18,s2/t4
4546,5600,4042729,10,s1/t5
4547,5601,4042743,19,s2/t5
4548,5602,4043226,20,s2/t6
4549,5603,4043237,11,s1/t6
4550,5604,4043703,21,s2/t7
4551,5605,4043715,12,s1/t7
4552,5606,4044173,13,s1/t8
4553,5607,4044203,22,s2/t8
4554,5608,4044631,14,s1/t9
4555,5609,4044673,23,s2/t9
4556,5614,4050372,15,s2/t1
4557,5615,4050505,6,s1/t1
4558,5616,4050854,16,s2/t2
4559,5617,4050934,7,s1/t2
4560,5618,4051316,8,s1/t3
4561,5619,4051354,17,s2/t3
4562,5620,4051777,9,s1/t4
4563,5621,4051852,18,s2/t4
4564,5622,4052260,10,s1/t5
4565,5623,4052312,19,s2/t5
4566,5624,4052774,11,s1/t6
4567,5625,4052786,20,s2/t6
4568,5626,4053232,12,s1/t7
4569,5627,4053293,21,s2/t7
4570,5628,4053691,13,s1/t8
4571,5629,4053745,22,s2/t8
4572,5630,4054162,14,s1/t9
4573,5631,4054218,23,s2/t9
4574,5636,4060442,6,s1/t1
4575,5637,4060753,15,s2/t1
4576,5638,4061227,16,s2/t2
4577,5639,4061257,7,s1/t2
4578,5640,4061708,17,s2/t3
4579,5641,4061738,8,s1/t3
4580,5642,4062188,18,s2/t4
4581,5643,4062235,9,s1/t4
4582,5644,4062670,19,s2/t5
4583,5645,4062707,10,s1/t5
4584,5646,4063167,11,s1/t6
4585,5647,4063206,20,s2/t6
4586,5648,4063660,12,s1/t7
4587,5649,4063671,21,s2/t7
4588,5650,4064122,13,s1/t8
4589,5651,4064135,22,s2/t8
4590,5652,4064561,14,s1/t9
4591,5653,4064603,23,s2/t9
4592,5658,4070951,15,s2/t1
4593,5659,4071089,6,s1/t1
4594,5660,4071489,16,s2/t2
4595,5661,4071506,7,s1/t2
4596,5662,4071960,8,s1/t3
4597,5663,4071977,17,s2/t3
4598,5664,4072415,9,s1/t4
4599,5665,4072455,18,s2/t4
4600,5666,4072911,19,s2/t5
4601,5667,4072926,10,s1/t5
4602,5668,4073366,20,s2/t6
4603,5669,4073380,11,s1/t6
4604,5670,4073835,21,s2/t7
4605,5671,4073853,12,s1/t7
4606,5672,4074282,22,s2/t8
4607,5673,4074311,13,s1/t8
4608,5674,4074722,23,s2/t9
4609,5675,4074773,14,s1/t9
4610,5680,4080744,6,s1/t1
4611,5681,4080957,15,s2/t1
4612,5682,4081385,7,s1/t2
4613,5683,4081423,16,s2/t2
4614,5684,4081866,8,s1/t3
4615,5685,4081877,17,s2/t3
4616,5686,4082319,18,s2/t4
4617,5687,4082366,9,s1/t4
4618,5688,4082814,10,s1/t5
4619,5689,4082845,19,s2/t5
4620,5690,4083288,20,s2/t6
4621,5691,4083320,11,s1/t6
4622,5692,4083741,21,s2/t7
4623,5693,4083782,12,s1/t7
4624,5694,4084227,22,s2/t8
4625,5695,4084258,13,s1/t8
4626,5696,4084690,14,s1/t9
4627,5697,4084708,23,s2/t9
4628,5702,4091047,15,s2/t1
4629,5703,4091294,6,s1/t1
4630,5704,4091542,16,s2/t2
4631,5705,4091720,7,s1/t2
4632,5706,4092021,17,s2/t3
4633,5707,4092140,8,s1/t3
4634,5708,4092999,9,s1/t4
4635,5709,4093043,18,s2/t4
4636,5710,4093497,19,s2/t5
4637,5711,4093517,10,s1/t5
4638,5712,4094000,11,s1/t6
4639,5713,4094011,20,s2/t6
4640,5714,4094457,12,s1/t7
4641,5715,4094481,21,s2/t7
4642,5716,4094918,13,s1/t8
4643,5717,4094935,22,s2/t8
4644,5718,4095373,23,s2/t9
4645,5719,4095384,14,s1/t9
4646,5724,4101251,6,s1/t1
4647,5725,4101473,15,s2/t1
4648,5726,4101954,16,s2/t2
4649,5727,4102003,7,s1/t2
4650,5728,4102471,8,s1/t3
4651,5729,4102483,17,s2/t3
4652,5730,4102956,9,s1/t4
4653,5731,4102967,18,s2/t4
4654,5732,4103434,10,s1/t5
4655,5733,4103446,19,s2/t5
4656,5734,4103895,11,s1/t6
4657,5735,4103940,20,s2/t6
4658,5736,4104373,12,s1/t7
4659,5737,4104414,21,s2/t7
4660,5738,4104857,13,s1/t8
4661,5739,4104868,22,s2/t8
4662,5740,4105321,23,s2/t9
4663,5741,4105332,14,s1/t9
4664,5746,4111398,6,s1/t1
4665,5747,4111749,15,s2/t1
4666,5748,4112255,16,s2/t2
4667,5749,4112293,7,s1/t2
4668,5750,4112752,17,s2/t3
4669,5751,4112764,8,s1/t3
4670,5752,4113240,18,s2/t4
4671,5753,4113251,9,s1/t4
4672,5754,4113721,10,s1/t5
4673,5755,4113732,19,s2/t5
4674,5756,4114201,11,s1/t6
4675,5757,4114220,20,s2/t6
4676,5758,4114673,21,s2/t7
4677,5759,4114684,12,s1/t7
4678,5760,4115147,13,s1/t8
4679,5761,4115175,22,s2/t8
4680,5762,4115623,14,s1/t9
4681,5763,4115634,23,s2/t9
4682,5768,4121821,15,s2/t1
4683,5769,4122073,6,s1/t1
4684,5770,4122317,16,s2/t2
4685,5771,4122416,7,s1/t2
4686,5772,4122818,17,s2/t3
4687,5773,4122829,8,s1/t3
4688,5774,4123326,18,s2/t4
4689,5775,4123337,9,s1/t4
4690,5776,4123806,10,s1/t5
4691,5777,4124261,19,s2/t5
4692,5778,4124386,11,s1/t6
4693,5779,4124769,20,s2/t6
4694,5780,4124931,12,s1/t7
4695,5781,4125294,21,s2/t7
4696,5782,4125482,13,s1/t8
4697,5783,4125789,22,s2/t8
4698,5784,4125998,14,s1/t9
4699,5785,4126278,23,s2/t9
4700,5790,4132306,6,s1/t1
4701,5791,4132393,15,s2/t1
4702,5792,4132860,7,s1/t2
4703,5793,4132873,16,s2/t2
4704,5794,4133343,8,s1/t3
4705,5795,4133377,17,s2/t3
4706,5796,4133847,9,s1/t4
4707,5797,4133858,18,s2/t4
4708,5798,4134335,19,s2/t5
4709,5799,4134346,10,s1/t5
4710,5800,4134826,11,s1/t6
4711,5801,4134838,20,s2/t6
4712,5802,4135282,12,s1/t7
4713,5803,4135310,21,s2/t7
4714,5804,4135775,13,s1/t8
4715,5805,4135794,22,s2/t8
4716,5806,4136275,23,s2/t9
4717,5807,4136287,14,s1/t9
4718,5812,4142166,15,s2/t1
4719,5813,4142574,6,s1/t1
4720,5814,4142642,16,s2/t2
4721,5815,4143115,7,s1/t2
4722,5816,4143130,17,s2/t3
4723,5817,4143605,18,s2/t4
4724,5818,4143621,8,s1/t3
4725,5819,4144090,9,s1/t4
4726,5820,4144101,19,s2/t5
4727,5821,4144569,10,s1/t5
4728,5822,4144595,20,s2/t6
4729,5823,4145058,21,s2/t7
4730,5824,4145069,11,s1/t6
4731,5825,4145516,22,s2/t8
4732,5826,4145544,12,s1/t7
4733,5827,4145997,13,s1/t8
4734,5828,4146023,23,s2/t9
4735,5829,4146531,14,s1/t9
4736,5834,4152409,6,s1/t1
4737,5835,4152787,15,s2/t1
4738,5836,4153269,16,s2/t2
4739,5837,4153280,7,s1/t2
4740,5838,4153742,8,s1/t3
4741,5839,4153762,17,s2/t3
4742,5840,4154233,18,s2/t4
4743,5841,4154254,9,s1/t4
4744,5842,4154735,10,s1/t5
4745,5843,4154747,19,s2/t5
4746,5844,4155211,11,s1/t6
4747,5845,4155229,20,s2/t6
4748,5846,4155682,12,s1/t7
4749,5847,4155693,21,s2/t7
4750,5848,4156149,22,s2/t8
4751,5849,4156163,13,s1/t8
4752,5850,4156643,14,s1/t9
4753,5851,4156655,23,s2/t9
4754,5856,4162386,15,s2/t1
4755,5857,4162506,6,s1/t1
4756,5858,4162913,16,s2/t2
4757,5859,4162924,7,s1/t2
4758,5860,4163390,8,s1/t3
4759,5861,4163414,17,s2/t3
4760,5862,4163859,9,s1/t4
4761,5863,4163900,18,s2/t4
4762,5864,4164383,10,s1/t5
4763,5865,4164399,19,s2/t5
4764,5866,4164868,11,s1/t6
4765,5867,4164880,20,s2/t6
4766,5868,4165327,21,s2/t7
4767,5869,4165363,12,s1/t7
4768,5870,4165813,22,s2/t8
4769,5871,4165835,13,s1/t8
4770,5872,4166285,23,s2/t9
4771,5873,4166300,14,s1/t9
4772,5878,4171994,6,s1/t1
4773,5879,4172167,15,s2/t1
4774,5880,4172368,16,s2/t2
4775,5881,4172617,7,s1/t2
4776,5882,4172785,17,s2/t3
4777,5883,4173085,8,s1/t3
4778,5884,4173246,18,s2/t4
4779,5885,4173694,9,s1/t4
4780,5886,4173706,19,s2/t5
4781,5887,4174189,10,s1/t5
4782,5888,4174226,20,s2/t6
4783,5889,4174694,21,s2/t7
4784,5890,4174706,11,s1/t6
4785,5891,4175190,22,s2/t8
4786,5892,4175222,12,s1/t7
4787,5893,4175664,23,s2/t9
4788,5894,4175676,13,s1/t8
4789,5895,4176156,14,s1/t9
4790,5900,4182423,15,s2/t1
4791,5901,4182576,6,s1/t1
4792,5902,4182958,16,s2/t2
4793,5903,4183006,7,s1/t2
4794,5904,4183464,8,s1/t3
4795,5905,4183476,17,s2/t3
4796,5906,4183942,9,s1/t4
4797,5907,4183977,18,s2/t4
4798,5908,4184440,10,s1/t5
4799,5909,4184465,19,s2/t5
4800,5910,4184918,11,s1/t6
4801,5911,4184979,20,s2/t6
4802,5912,4185419,12,s1/t7
4803,5913,4185474,21,s2/t7
4804,5914,4185916,13,s1/t8
4805,5915,4185935,22,s2/t8
4806,5916,4186408,14,s1/t9
4807,5917,4186419,23,s2/t9
4808,5922,4192758,15,s2/t1
4809,5923,4193033,6,s1/t1
4810,5924,4193307,16,s2/t2
4811,5925,4193371,7,s1/t2
4812,5926,4193776,8,s1/t3
4813,5927,4193813,17,s2/t3
4814,5928,4194252,9,s1/t4
4815,5929,4194302,18,s2/t4
4816,5930,4194740,10,s1/t5
4817,5931,4194851,19,s2/t5
4818,5932,4195316,11,s1/t6
4819,5933,4195334,20,s2/t6
4820,5934,4195811,12,s1/t7
4821,5935,4195869,21,s2/t7
4822,5936,4196325,13,s1/t8
4823,5937,4196337,22,s2/t8
4824,5938,4196813,14,s1/t9
4825,5939,4196825,23,s2/t9
4826,5944,4203094,15,s2/t1
4827,5945,4203201,6,s1/t1
4828,5946,4203613,16,s2/t2
4829,5947,4203628,7,s1/t2
4830,5948,4204120,8,s1/t3
4831,5949,4204156,17,s2/t3
4832,5950,4204580,9,s1/t4
4833,5951,4204630,18,s2/t4
4834,5952,4205070,10,s1/t5
4835,5953,4205125,19,s2/t5
4836,5954,4205571,11,s1/t6
4837,5955,4205582,20,s2/t6
4838,5956,4206094,12,s1/t7
4839,5957,4206117,21,s2/t7
4840,5958,4206598,13,s1/t8
4841,5959,4206613,22,s2/t8
4842,5960,4207091,14,s1/t9
4843,5961,4207153,23,s2/t9
4844,5966,4213029,15,s2/t1
4845,5967,4213093,6,s1/t1
4846,5968,4213555,16,s2/t2
4847,5969,4213567,7,s1/t2
4848,5970,4214030,8,s1/t3
4849,5971,4214052,17,s2/t3
4850,5972,4214535,18,s2/t4
4851,5973,4214546,9,s1/t4
4852,5974,4215523,10,s1/t5
4853,5975,4215593,19,s2/t5
4854,5976,4215990,11,s1/t6
4855,5977,4216104,20,s2/t6
4856,5978,4216520,12,s1/t7
4857,5979,4216551,21,s2/t7
4858,5980,4216990,13,s1/t8
4859,5981,4217007,22,s2/t8
4860,5982,4217491,14,s1/t9
4861,5983,4217511,23,s2/t9
4862,5988,4223898,6,s1/t1
4863,5989,4224380,15,s2/t1
4864,5990,4224890,7,s1/t2
4865,5991,4224927,16,s2/t2
4866,5992,4225381,8,s1/t3
4867,5993,4225433,17,s2/t3
4868,5994,4225900,9,s1/t4
4869,5995,4225927,18,s2/t4
4870,5996,4226400,10,s1/t5
4871,5997,4226439,19,s2/t5
4872,5998,4226888,20,s2/t6
4873,5999,4226908,11,s1/t6
4874,6000,4227383,12,s1/t7
4875,6001,4227395,21,s2/t7
4876,6002,4227867,22,s2/t8
4877,6003,4227884,13,s1/t8
4878,6004,4228355,14,s1/t9
4879,6005,4228376,23,s2/t9
4880,6010,4234575,15,s2/t1
4881,6011,4234726,6,s1/t1
4882,6012,4235132,7,s1/t2
4883,6013,4235143,16,s2/t2
4884,6014,4235621,8,s1/t3
4885,6015,4235644,17,s2/t3
4886,6016,4236092,9,s1/t4
4887,6017,4236127,18,s2/t4
4888,6018,4236594,10,s1/t5
4889,6019,4236612,19,s2/t5
4890,6020,4237066,20,s2/t6
4891,6021,4237078,11,s1/t6
4892,6022,4237530,21,s2/t7
4893,6023,4237542,12,s1/t7
4894,6024,4237965,22,s2/t8
4895,6025,4238013,13,s1/t8
4896,6026,4238394,23,s2/t9
4897,6027,4238450,14,s1/t9
4898,6032,4244372,15,s2/t1
4899,6033,4244658,6,s1/t1
4900,6034,4244883,16,s2/t2
4901,6035,4245023,7,s1/t2
4902,6036,4245368,17,s2/t3
4903,6037,4245401,8,s1/t3
4904,6038,4245856,18,s2/t4
4905,6039,4245867,9,s1/t4
4906,6040,4246324,19,s2/t5
4907,6041,4246339,10,s1/t5
4908,6042,4246789,20,s2/t6
4909,6043,4246817,11,s1/t6
4910,6044,4247245,21,s2/t7
4911,6045,4247280,12,s1/t7
4912,6046,4247694,22,s2/t8
4913,6047,4247718,13,s1/t8
4914,6048,4248161,23,s2/t9
4915,6049,4248182,14,s1/t9
4916,6054,4254085,15,s2/t1
4917,6055,4254331,6,s1/t1
4918,6056,4254570,16,s2/t2
4919,6057,4254655,7,s1/t2
4920,6058,4255022,8,s1/t3
4921,6059,4255055,17,s2/t3
4922,6060,4255492,9,s1/t4
4923,6061,4255528,18,s2/t4
4924,6062,4255973,10,s1/t5
4925,6063,4256011,19,s2/t5
4926,6064,4256442,11,s1/t6
4927,6065,4256468,20,s2/t6
4928,6066,4256898,12,s1/t7
4929,6067,4256915,21,s2/t7
4930,6068,4257328,13,s1/t8
4931,6069,4257349,22,s2/t8
4932,6070,4257770,23,s2/t9
4933,6071,4257781,14,s1/t9
4934,6076,4263430,6,s1/t1
4935,6077,4263749,15,s2/t1
4936,6078,4264221,7,s1/t2
4937,6079,4264247,16,s2/t2
4938,6080,4264683,8,s1/t3
4939,6081,4264732,17,s2/t3
4940,6082,4265170,9,s1/t4
4941,6083,4265279,18,s2/t4
4942,6084,4265680,10,s1/t5
4943,6085,4265707,19,s2/t5
4944,6086,4266180,11,s1/t6
4945,6087,4266202,20,s2/t6
4946,6088,4266670,12,s1/t7
4947,6089,4266681,21,s2/t7
4948,6090,4267132,13,s1/t8
4949,6091,4267161,22,s2/t8
4950,6092,4267583,14,s1/t9
4951,6093,4267640,23,s2/t9
4952,6101,4279313,15,s2/t1
4953,6102,4279497,6,s1/t1
4954,6103,4279847,16,s2/t2
4955,6104,4279897,7,s1/t2
4956,6105,4280330,8,s1/t3
4957,6106,4280386,17,s2/t3
4958,6107,4280788,9,s1/t4
4959,6108,4280842,18,s2/t4
4960,6109,4281270,10,s1/t5
4961,6110,4281299,19,s2/t5
4962,6111,4281755,11,s1/t6
4963,6112,4281775,20,s2/t6
4964,6113,4282222,12,s1/t7
4965,6114,4282268,21,s2/t7
4966,6115,4282681,13,s1/t8
4967,6116,4282725,22,s2/t8
4968,6117,4283191,23,s2/t9
4969,6118,4283203,14,s1/t9
4970,6123,4289292,15,s2/t1
4971,6124,4289573,6,s1/t1
4972,6125,4289792,16,s2/t2
4973,6126,4289902,7,s1/t2
4974,6127,4290283,17,s2/t3
4975,6128,4290299,8,s1/t3
4976,6129,4290775,9,s1/t4
4977,6130,4290818,18,s2/t4
4978,6131,4291270,10,s1/t5
4979,6132,4291312,19,s2/t5
4980,6133,4291732,11,s1/t6
4981,6134,4291760,20,s2/t6
4982,6135,4292196,12,s1/t7
4983,6136,4292221,21,s2/t7
4984,6137,4292693,13,s1/t8
4985,6138,4292705,22,s2/t8
4986,6139,4293161,14,s1/t9
4987,6140,4293177,23,s2/t9
4988,6145,4299313,15,s2/t1
4989,6146,4299452,6,s1/t1
4990,6147,4299818,7,s1/t2
4991,6148,4299851,16,s2/t2
4992,6149,4300310,8,s1/t3
4993,6150,4300321,17,s2/t3
4994,6151,4300788,9,s1/t4
4995,6152,4300802,18,s2/t4
4996,6153,4301247,19,s2/t5
4997,6154,4301258,10,s1/t5
4998,6155,4301706,11,s1/t6
4999,6156,4301725,20,s2/t6
5000,6157,4302183,12,s1/t7
5001,6158,4302194,21,s2/t7
5002,6159,4302661,13,s1/t8
5003,6160,4302687,22,s2/t8
5004,6161,4303113,14,s1/t9
5005,6162,4303150,23,s2/t9
5006,6167,4309380,15,s2/t1
5007,6168,4309833,16,s2/t2
5008,6169,4309863,6,s1/t1
5009,6170,4310320,7,s1/t2
5010,6171,4310331,17,s2/t3
5011,6172,4310794,8,s1/t3
5012,6173,4310808,18,s2/t4
5013,6174,4311253,9,s1/t4
5014,6175,4311295,19,s2/t5
5015,6176,4311715,10,s1/t5
5016,6177,4311750,20,s2/t6
5017,6178,4312178,11,s1/t6
